id_evidencia,id_reporte,tipo_evidencia,descripcion,hash_demo,estado_cadena_custodia_demo
EVD-00376-2,NEXO-147-00376,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00376-2,Recibida
EVD-00376-3,NEXO-147-00376,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00376-3,Validada
EVD-00377-1,NEXO-147-00377,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00377-1,Validada
EVD-00378-1,NEXO-147-00378,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00378-1,Pendiente
EVD-00379-1,NEXO-147-00379,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00379-1,Recibida
EVD-00380-1,NEXO-147-00380,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00380-1,Validada
EVD-00380-2,NEXO-147-00380,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00380-2,Validada
EVD-00380-3,NEXO-147-00380,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00380-3,Pendiente
EVD-00380-4,NEXO-147-00380,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00380-4,Pendiente
EVD-00381-1,NEXO-147-00381,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00381-1,Pendiente
EVD-00381-2,NEXO-147-00381,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00381-2,Recibida
EVD-00381-3,NEXO-147-00381,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00381-3,Validada
EVD-00381-4,NEXO-147-00381,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00381-4,Validada
EVD-00382-1,NEXO-147-00382,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00382-1,Validada
EVD-00383-1,NEXO-147-00383,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00383-1,Pendiente
EVD-00384-1,NEXO-147-00384,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00384-1,Validada
EVD-00384-2,NEXO-147-00384,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00384-2,Validada
EVD-00384-3,NEXO-147-00384,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00384-3,Recibida
EVD-00385-1,NEXO-147-00385,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00385-1,Pendiente
EVD-00385-2,NEXO-147-00385,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00385-2,Pendiente
EVD-00385-3,NEXO-147-00385,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00385-3,Pendiente
EVD-00386-1,NEXO-147-00386,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00386-1,Pendiente
EVD-00386-2,NEXO-147-00386,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00386-2,Recibida
EVD-00386-3,NEXO-147-00386,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00386-3,Recibida
EVD-00387-1,NEXO-147-00387,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00387-1,Recibida
EVD-00387-2,NEXO-147-00387,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00387-2,Recibida
EVD-00387-3,NEXO-147-00387,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00387-3,Pendiente
EVD-00388-1,NEXO-147-00388,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00388-1,Validada
EVD-00389-1,NEXO-147-00389,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00389-1,Pendiente
EVD-00389-2,NEXO-147-00389,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00389-2,Pendiente
EVD-00389-3,NEXO-147-00389,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00389-3,Validada
EVD-00390-1,NEXO-147-00390,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00390-1,Validada
EVD-00390-2,NEXO-147-00390,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00390-2,Validada
EVD-00391-1,NEXO-147-00391,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00391-1,Recibida
EVD-00391-2,NEXO-147-00391,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00391-2,Validada
EVD-00392-1,NEXO-147-00392,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00392-1,Validada
EVD-00392-2,NEXO-147-00392,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00392-2,Pendiente
EVD-00392-3,NEXO-147-00392,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00392-3,Validada
EVD-00393-1,NEXO-147-00393,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00393-1,Validada
EVD-00394-1,NEXO-147-00394,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00394-1,Recibida
EVD-00394-2,NEXO-147-00394,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00394-2,Validada
EVD-00395-1,NEXO-147-00395,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00395-1,Recibida
EVD-00395-2,NEXO-147-00395,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00395-2,Pendiente
EVD-00395-3,NEXO-147-00395,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00395-3,Pendiente
EVD-00395-4,NEXO-147-00395,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00395-4,Recibida
EVD-00396-1,NEXO-147-00396,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00396-1,Pendiente
EVD-00396-2,NEXO-147-00396,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00396-2,Recibida
EVD-00396-3,NEXO-147-00396,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00396-3,Recibida
EVD-00397-1,NEXO-147-00397,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00397-1,Pendiente
EVD-00398-1,NEXO-147-00398,Sin evidencia inicial,Evidencia sintética tipo Sin evidencia inicial,SHA256-DEMO-00398-1,Recibida
EVD-00399-1,NEXO-147-00399,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00399-1,Pendiente
EVD-00399-2,NEXO-147-00399,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00399-2,Validada
EVD-00400-1,NEXO-147-00400,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00400-1,Pendiente
EVD-00400-2,NEXO-147-00400,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00400-2,Recibida
EVD-00400-3,NEXO-147-00400,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00400-3,Pendiente
EVD-00401-1,NEXO-147-00401,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00401-1,Pendiente
EVD-00401-2,NEXO-147-00401,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00401-2,Pendiente
EVD-00401-3,NEXO-147-00401,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00401-3,Recibida
EVD-00402-1,NEXO-147-00402,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00402-1,Validada
EVD-00403-1,NEXO-147-00403,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00403-1,Validada
EVD-00403-2,NEXO-147-00403,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00403-2,Validada
EVD-00403-3,NEXO-147-00403,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00403-3,Recibida
EVD-00404-1,NEXO-147-00404,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00404-1,Validada
EVD-00405-1,NEXO-147-00405,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00405-1,Validada
EVD-00405-2,NEXO-147-00405,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00405-2,Pendiente
EVD-00406-1,NEXO-147-00406,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00406-1,Validada
EVD-00406-2,NEXO-147-00406,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00406-2,Validada
EVD-00406-3,NEXO-147-00406,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00406-3,Validada
EVD-00406-4,NEXO-147-00406,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00406-4,Recibida
EVD-00407-1,NEXO-147-00407,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00407-1,Validada
EVD-00407-2,NEXO-147-00407,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00407-2,Recibida
EVD-00408-1,NEXO-147-00408,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00408-1,Pendiente
EVD-00408-2,NEXO-147-00408,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00408-2,Recibida
EVD-00409-1,NEXO-147-00409,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00409-1,Validada
EVD-00410-1,NEXO-147-00410,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00410-1,Pendiente
EVD-00410-2,NEXO-147-00410,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00410-2,Recibida
EVD-00410-3,NEXO-147-00410,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00410-3,Recibida
EVD-00411-1,NEXO-147-00411,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00411-1,Pendiente
EVD-00411-2,NEXO-147-00411,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00411-2,Recibida
EVD-00411-3,NEXO-147-00411,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00411-3,Validada
EVD-00412-1,NEXO-147-00412,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00412-1,Recibida
EVD-00412-2,NEXO-147-00412,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00412-2,Validada
EVD-00412-3,NEXO-147-00412,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00412-3,Recibida
EVD-00413-1,NEXO-147-00413,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00413-1,Recibida
EVD-00413-2,NEXO-147-00413,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00413-2,Pendiente
EVD-00414-1,NEXO-147-00414,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00414-1,Pendiente
EVD-00414-2,NEXO-147-00414,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00414-2,Validada
EVD-00414-3,NEXO-147-00414,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00414-3,Pendiente
EVD-00415-1,NEXO-147-00415,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00415-1,Recibida
EVD-00415-2,NEXO-147-00415,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00415-2,Validada
EVD-00415-3,NEXO-147-00415,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00415-3,Recibida
EVD-00416-1,NEXO-147-00416,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00416-1,Pendiente
EVD-00416-2,NEXO-147-00416,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00416-2,Recibida
EVD-00416-3,NEXO-147-00416,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00416-3,Pendiente
EVD-00417-1,NEXO-147-00417,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00417-1,Pendiente
EVD-00417-2,NEXO-147-00417,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00417-2,Validada
EVD-00417-3,NEXO-147-00417,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00417-3,Recibida
EVD-00418-1,NEXO-147-00418,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00418-1,Recibida
EVD-00418-2,NEXO-147-00418,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00418-2,Pendiente
EVD-00418-3,NEXO-147-00418,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00418-3,Pendiente
EVD-00419-1,NEXO-147-00419,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00419-1,Validada
EVD-00419-2,NEXO-147-00419,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00419-2,Recibida
EVD-00420-1,NEXO-147-00420,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00420-1,Recibida
EVD-00420-2,NEXO-147-00420,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00420-2,Validada
EVD-00420-3,NEXO-147-00420,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00420-3,Pendiente
EVD-00421-1,NEXO-147-00421,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00421-1,Recibida
EVD-00421-2,NEXO-147-00421,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00421-2,Pendiente
EVD-00421-3,NEXO-147-00421,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00421-3,Pendiente
EVD-00421-4,NEXO-147-00421,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00421-4,Recibida
EVD-00422-1,NEXO-147-00422,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00422-1,Pendiente
EVD-00422-2,NEXO-147-00422,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00422-2,Pendiente
EVD-00422-3,NEXO-147-00422,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00422-3,Validada
EVD-00423-1,NEXO-147-00423,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00423-1,Validada
EVD-00423-2,NEXO-147-00423,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00423-2,Validada
EVD-00423-3,NEXO-147-00423,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00423-3,Pendiente
EVD-00424-1,NEXO-147-00424,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00424-1,Pendiente
EVD-00424-2,NEXO-147-00424,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00424-2,Pendiente
EVD-00424-3,NEXO-147-00424,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00424-3,Validada
EVD-00425-1,NEXO-147-00425,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00425-1,Validada
EVD-00425-2,NEXO-147-00425,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00425-2,Validada
EVD-00426-1,NEXO-147-00426,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00426-1,Pendiente
EVD-00426-2,NEXO-147-00426,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00426-2,Validada
EVD-00427-1,NEXO-147-00427,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00427-1,Recibida
EVD-00428-1,NEXO-147-00428,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00428-1,Recibida
EVD-00428-2,NEXO-147-00428,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00428-2,Recibida
EVD-00429-1,NEXO-147-00429,Sin evidencia inicial,Evidencia sintética tipo Sin evidencia inicial,SHA256-DEMO-00429-1,Pendiente
EVD-00430-1,NEXO-147-00430,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00430-1,Pendiente
EVD-00430-2,NEXO-147-00430,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00430-2,Recibida
EVD-00430-3,NEXO-147-00430,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00430-3,Pendiente
EVD-00431-1,NEXO-147-00431,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00431-1,Recibida
EVD-00431-2,NEXO-147-00431,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00431-2,Validada
EVD-00431-3,NEXO-147-00431,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00431-3,Recibida
EVD-00432-1,NEXO-147-00432,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00432-1,Recibida
EVD-00432-2,NEXO-147-00432,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00432-2,Pendiente
EVD-00432-3,NEXO-147-00432,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00432-3,Pendiente
EVD-00432-4,NEXO-147-00432,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00432-4,Recibida
EVD-00433-1,NEXO-147-00433,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00433-1,Pendiente
EVD-00433-2,NEXO-147-00433,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00433-2,Validada
EVD-00433-3,NEXO-147-00433,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00433-3,Recibida
EVD-00433-4,NEXO-147-00433,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00433-4,Validada
EVD-00434-1,NEXO-147-00434,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00434-1,Pendiente
EVD-00435-1,NEXO-147-00435,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00435-1,Recibida
EVD-00436-1,NEXO-147-00436,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00436-1,Recibida
EVD-00437-1,NEXO-147-00437,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00437-1,Pendiente
EVD-00437-2,NEXO-147-00437,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00437-2,Recibida
EVD-00438-1,NEXO-147-00438,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00438-1,Recibida
EVD-00438-2,NEXO-147-00438,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00438-2,Recibida
EVD-00439-1,NEXO-147-00439,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00439-1,Pendiente
EVD-00440-1,NEXO-147-00440,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00440-1,Pendiente
EVD-00440-2,NEXO-147-00440,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00440-2,Pendiente
EVD-00440-3,NEXO-147-00440,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00440-3,Recibida
EVD-00440-4,NEXO-147-00440,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00440-4,Pendiente
EVD-00441-1,NEXO-147-00441,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00441-1,Validada
EVD-00442-1,NEXO-147-00442,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00442-1,Recibida
EVD-00442-2,NEXO-147-00442,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00442-2,Validada
EVD-00442-3,NEXO-147-00442,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00442-3,Pendiente
EVD-00442-4,NEXO-147-00442,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00442-4,Recibida
EVD-00443-1,NEXO-147-00443,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00443-1,Pendiente
EVD-00443-2,NEXO-147-00443,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00443-2,Validada
EVD-00444-1,NEXO-147-00444,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00444-1,Pendiente
EVD-00444-2,NEXO-147-00444,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00444-2,Recibida
EVD-00445-1,NEXO-147-00445,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00445-1,Pendiente
EVD-00445-2,NEXO-147-00445,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00445-2,Validada
EVD-00446-1,NEXO-147-00446,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00446-1,Recibida
EVD-00447-1,NEXO-147-00447,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00447-1,Validada
EVD-00447-2,NEXO-147-00447,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00447-2,Validada
EVD-00448-1,NEXO-147-00448,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00448-1,Validada
EVD-00448-2,NEXO-147-00448,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00448-2,Recibida
EVD-00448-3,NEXO-147-00448,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00448-3,Recibida
EVD-00448-4,NEXO-147-00448,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00448-4,Validada
EVD-00449-1,NEXO-147-00449,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00449-1,Pendiente
EVD-00450-1,NEXO-147-00450,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00450-1,Recibida
EVD-00450-2,NEXO-147-00450,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00450-2,Pendiente
EVD-00450-3,NEXO-147-00450,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00450-3,Pendiente
EVD-00451-1,NEXO-147-00451,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00451-1,Validada
EVD-00451-2,NEXO-147-00451,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00451-2,Pendiente
EVD-00452-1,NEXO-147-00452,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00452-1,Recibida
EVD-00452-2,NEXO-147-00452,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00452-2,Pendiente
EVD-00452-3,NEXO-147-00452,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00452-3,Validada
EVD-00452-4,NEXO-147-00452,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00452-4,Pendiente
EVD-00453-1,NEXO-147-00453,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00453-1,Recibida
EVD-00453-2,NEXO-147-00453,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00453-2,Validada
EVD-00454-1,NEXO-147-00454,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00454-1,Pendiente
EVD-00455-1,NEXO-147-00455,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00455-1,Validada
EVD-00456-1,NEXO-147-00456,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00456-1,Recibida
EVD-00456-2,NEXO-147-00456,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00456-2,Validada
EVD-00456-3,NEXO-147-00456,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00456-3,Validada
EVD-00457-1,NEXO-147-00457,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00457-1,Recibida
EVD-00458-1,NEXO-147-00458,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00458-1,Pendiente
EVD-00458-2,NEXO-147-00458,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00458-2,Recibida
EVD-00458-3,NEXO-147-00458,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00458-3,Recibida
EVD-00459-1,NEXO-147-00459,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00459-1,Pendiente
EVD-00459-2,NEXO-147-00459,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00459-2,Recibida
EVD-00459-3,NEXO-147-00459,Mensaje SMS,Evidencia sintética tipo Mensaje SMS,SHA256-DEMO-00459-3,Recibida
EVD-00460-1,NEXO-147-00460,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00460-1,Validada
EVD-00460-2,NEXO-147-00460,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00460-2,Pendiente
EVD-00461-1,NEXO-147-00461,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00461-1,Recibida
EVD-00461-2,NEXO-147-00461,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00461-2,Pendiente
EVD-00462-1,NEXO-147-00462,Captura WhatsApp,Evidencia sintética tipo Captura WhatsApp,SHA256-DEMO-00462-1,Recibida
EVD-00462-2,NEXO-147-00462,Número telefónico,Evidencia sintética tipo Número telefónico,SHA256-DEMO-00462-2,Recibida
EVD-00462-3,NEXO-147-00462,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00462-3,Validada
EVD-00462-4,NEXO-147-00462,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00462-4,Pendiente
EVD-00463-1,NEXO-147-00463,Correo amenazante,Evidencia sintética tipo Correo amenazante,SHA256-DEMO-00463-1,Recibida
EVD-00463-2,NEXO-147-00463,Comprobante de pago,Evidencia sintética tipo Comprobante de pago,SHA256-DEMO-00463-2,Pendiente
EVD-00464-1,NEXO-147-00464,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00464-1,Pendiente
EVD-00464-2,NEXO-147-00464,Enlace sospechoso,Evidencia sintética tipo Enlace sospechoso,SHA256-DEMO-00464-2,Pendiente
EVD-00465-1,NEXO-147-00465,Audio de llamada,Evidencia sintética tipo Audio de llamada,SHA256-DEMO-00465-1,Validada
